file_name,signal_mean,signal_std,signal_skew,signal_kurtosis,zcr_mean,zcr_std,rmse_mean,rmse_std,tempo,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_2_mean,spectral_bandwidth_2_std,spectral_bandwidth_3_mean,spectral_bandwidth_3_std,spectral_bandwidth_4_mean,spectral_bandwidth_4_std,spectral_contrast_1_mean,spectral_contrast_2_mean,spectral_contrast_3_mean,spectral_contrast_4_mean,spectral_contrast_5_mean,spectral_contrast_6_mean,spectral_contrast_7_mean,spectral_contrast_1_std,spectral_contrast_2_std,spectral_contrast_3_std,spectral_contrast_4_std,spectral_contrast_5_std,spectral_contrast_6_std,spectral_contrast_7_std,spectral_rolloff_mean,spectral_rolloff_std,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_std,mfccs_2_std,mfccs_3_std,mfccs_4_std,mfccs_5_std,mfccs_6_std,mfccs_7_std,mfccs_8_std,mfccs_9_std,mfccs_10_std,mfccs_11_std,mfccs_12_std,mfccs_13_std,mfccs_14_std,mfccs_15_std,mfccs_16_std,mfccs_17_std,mfccs_18_std,mfccs_19_std,mfccs_20_std,chroma_stft_1_mean,chroma_stft_2_mean,chroma_stft_3_mean,chroma_stft_4_mean,chroma_stft_5_mean,chroma_stft_6_mean,chroma_stft_7_mean,chroma_stft_8_mean,chroma_stft_9_mean,chroma_stft_10_mean,chroma_stft_11_mean,chroma_stft_12_mean,chroma_stft_1_std,chroma_stft_2_std,chroma_stft_3_std,chroma_stft_4_std,chroma_stft_5_std,chroma_stft_6_std,chroma_stft_7_std,chroma_stft_8_std,chroma_stft_9_std,chroma_stft_10_std,chroma_stft_11_std,chroma_stft_12_std
2635_Wedding_music.wav,0.129,0.163,0.835,-0.189,0.079,0.031,0.157,0.043,123.047,1303.911,349.675,1377.58,278.568,1927.094,261.749,1927.094,261.749,22.532,19.894,27.249,25.51,30.273,30.283,39.836,6.106,4.471,6.855,4.918,7.141,9.49,6.305,2357.364,719.137,-197.483,131.332,-37.502,21.803,-5.276,-4.43,-19.179,-23.882,-23.551,-20.256,-25.315,-11.813,-13.163,-2.927,-0.671,-4.063,-8.448,-14.722,-6.972,0.948,69.702,21.775,16.802,15.045,8.377,9.18,12.416,8.816,7.843,7.373,6.906,8.075,7.493,8.632,11.352,13.861,12.393,11.245,13.603,12.198,0.283,0.32,0.082,0.111,0.3,0.106,0.076,0.051,0.148,0.056,0.188,0.667,0.243,0.399,0.101,0.151,0.33,0.12,0.111,0.07,0.246,0.117,0.137,0.386
9486_Theme_music.wav,0.076,0.112,2.323,4.49,0.099,0.093,0.097,0.057,135.999,2106.898,1073.404,2238.153,496.959,2837.517,404.647,2837.517,404.647,16.429,15.475,18.395,16.818,17.95,18.366,32.285,4.36,5.265,4.873,3.323,3.28,3.482,2.972,4221.005,1882.226,-151.048,106.218,-4.368,26.676,8.023,7.942,-4.126,2.722,-9.905,4.916,-7.777,4.777,1.284,0.214,-4.077,4.7,-6.801,-3.226,-1.602,1.026,40.677,38.38,23.378,15.762,14.702,13.499,10.279,10.571,10.342,7.471,8.749,6.924,9.185,6.948,7.206,6.56,7.191,7.105,5.369,5.262,0.429,0.394,0.503,0.475,0.336,0.269,0.281,0.354,0.343,0.362,0.379,0.411,0.341,0.283,0.339,0.333,0.281,0.234,0.248,0.296,0.29,0.3,0.286,0.328
3526_Theme_music.wav,0.158,0.205,1.365,0.726,0.107,0.032,0.201,0.038,161.499,2419.892,332.735,2539.967,169.05,3027.39,139.436,3027.39,139.436,24.799,14.252,17.249,16.739,16.352,16.68,34.599,4.936,3.49,3.721,2.885,2.322,1.985,2.278,5298.933,635.807,-15.51,87.677,-2.841,32.727,-4.325,10.447,-3.29,5.186,-6.093,5.383,-2.849,4.208,-4.76,2.862,-3.705,0.657,-7.538,-1.16,-4.347,2.135,25.201,13.085,8.393,8.306,5.227,5.752,4.625,5.038,5.815,4.983,5.083,4.057,4.605,4.408,3.724,4.052,4.314,4.329,4.789,4.882,0.337,0.503,0.494,0.4,0.355,0.301,0.355,0.387,0.525,0.39,0.37,0.341,0.189,0.309,0.299,0.261,0.261,0.179,0.261,0.286,0.311,0.24,0.303,0.237
20363_Wedding_music.wav,0.229,0.332,1.698,1.971,0.084,0.016,0.286,0.17,172.266,1564.66,257.506,1785.82,322.724,2497.269,333.642,2497.269,333.642,21.988,13.958,16.974,17.293,18.94,18.779,31.13,7.307,3.889,4.56,3.183,2.983,2.137,2.633,2753.142,708.841,-43.723,137.512,-34.371,-3.39,-7.56,2.192,-2.426,-4.259,-2.322,1.252,-7.985,1.694,-0.484,-5.174,-6.539,-2.811,-4.606,4.31,-4.008,4.525,38.268,16.798,18.298,11.188,10.346,12.573,11.184,9.854,7.298,7.243,9.067,6.964,7.744,8.167,6.455,7.535,8.575,9.7,10.477,9.543,0.398,0.354,0.337,0.405,0.491,0.426,0.348,0.285,0.28,0.285,0.337,0.399,0.315,0.285,0.295,0.304,0.352,0.329,0.307,0.241,0.265,0.263,0.29,0.323
11269_Christmas_music.wav,0.14,0.184,1.39,0.885,0.098,0.049,0.174,0.057,89.103,1956.987,717.607,2142.97,419.888,2801.08,330.268,2801.08,330.268,23.024,20.866,24.488,24.136,24.168,28.157,36.091,5.625,4.403,4.784,4.011,4.341,9.488,5.874,3763.984,1524.868,-111.254,106.783,-11.805,11.524,-4.739,2.888,11.234,-4.332,0.031,8.905,-11.553,2.43,-15.196,4.49,-8.476,-4.528,-4.167,0.396,2.58,13.102,40.589,25.71,19.644,17.72,11.716,17.803,14.649,10.176,8.486,12.901,9.187,8.573,9.168,7.883,6.973,10.688,12.136,13.054,12.906,14.005,0.384,0.153,0.189,0.169,0.303,0.56,0.232,0.291,0.149,0.216,0.122,0.163,0.352,0.135,0.26,0.226,0.26,0.401,0.16,0.386,0.161,0.264,0.185,0.185
13097_Theme_music.wav,0.128,0.164,1.303,0.596,0.057,0.024,0.158,0.044,117.454,1232.573,474.975,1513.564,430.298,2115.63,483.534,2115.63,483.534,26.387,19.096,22.916,23.09,21.851,23.573,37.064,5.82,4.289,4.336,2.969,2.586,5.386,6.154,2373.128,1092.607,-146.964,154.491,-25.557,27.055,-8.874,-3.508,-11.511,-7.422,-10.224,-2.78,-0.111,-4.317,-7.491,-0.058,0.076,3.61,-3.704,-3.866,-4.091,1.393,43.352,28.368,22,11.628,11.242,9.749,7.971,8.371,7.772,7.863,8.194,7.683,9.12,9.045,9.722,8.056,8.299,5.686,6.447,7.538,0.395,0.223,0.423,0.244,0.242,0.218,0.316,0.486,0.281,0.372,0.155,0.277,0.37,0.174,0.385,0.238,0.27,0.193,0.261,0.355,0.194,0.346,0.114,0.268
6252_Video_game_music.wav,0.016,0.022,1.844,2.683,0.081,0.03,0.02,0.009,161.499,1486.41,475.947,1605.649,371.257,2051.8,420.02,2051.8,420.02,15.193,13.915,16.084,17.543,17.781,18.757,38.027,3.866,3.646,3.507,3.518,2.945,3.367,4.369,3024.396,907.046,-301.747,148.305,-55.61,46.706,-7.112,21.127,-0.927,10.485,3.371,4.263,-0.654,-1.713,-1.967,-0.277,1.105,2.277,0.564,0.876,-4.827,-4.486,46.458,43.693,13.17,17.007,14.756,10.225,7.839,7.679,7.319,6.6,7.18,8.02,5.88,6.273,5.875,5.95,6.245,6.773,8.335,5.336,0.336,0.317,0.374,0.349,0.559,0.427,0.31,0.326,0.414,0.342,0.588,0.562,0.226,0.268,0.267,0.219,0.343,0.241,0.237,0.275,0.281,0.199,0.34,0.288
4027_Dance_music.wav,0.2,0.257,1.431,0.813,0.06,0.032,0.25,0.06,135.999,1708.533,531.067,2269.074,325.123,2936.906,247.764,2936.906,247.764,22.307,16.784,19.867,18.625,19.966,20.849,32.727,6.231,3.706,5.155,4.53,4.666,4.236,2.821,3729.596,1335.168,-87.301,97.137,-1.338,36.764,23.589,20.648,12.263,15.151,7.81,17.187,4.868,7.239,-1.591,-2.586,-10.559,-2.082,-9.948,1.63,-1.381,0.236,64.589,16.34,17.83,14.726,12.145,7.13,9.565,7.419,7.116,7.943,6.58,6.752,6.265,6.603,6.238,5.633,6.487,9.092,8.406,6.212,0.297,0.249,0.369,0.397,0.534,0.433,0.282,0.468,0.486,0.503,0.448,0.45,0.244,0.223,0.287,0.263,0.345,0.283,0.187,0.358,0.291,0.368,0.291,0.282
17649_Jingle.wav,0.122,0.171,1.974,2.701,0.114,0.068,0.153,0.076,117.454,2563.578,839.21,2679.351,347.621,3189.834,238.312,3189.834,238.312,22.842,16.751,20.31,22.424,21.692,19.569,31.65,5.646,4.491,4.484,4.777,4.435,3.974,2.482,5581.824,1505.395,-83.056,79.347,8.542,23.138,1.883,18.314,4.247,6.512,0.716,7.079,-5.879,-0.552,-6.978,-0.48,-3.61,3.015,-2.842,1.781,-6.201,0.705,70.412,26.477,17.974,10.553,9.12,8.978,8.377,9.107,7.73,8.174,7.299,7.693,8.327,8.701,7.739,8.669,9.508,8.863,9.685,8.694,0.294,0.299,0.287,0.476,0.68,0.453,0.357,0.251,0.303,0.261,0.306,0.501,0.185,0.289,0.22,0.27,0.312,0.262,0.273,0.222,0.275,0.252,0.219,0.296
95_Theme_music.wav,0.061,0.083,1.692,1.549,0.148,0.05,0.081,0.02,161.499,2909.873,683.621,2675.919,227.159,3106.608,179.488,3106.608,179.488,18.423,18.847,23.445,25.979,29.004,24.808,33.322,5.545,4.94,4.235,4.81,5.282,4.787,3.06,6023.802,953.655,-162.577,39.92,4.893,49.124,15.58,23.836,1.018,11.165,-0.225,4.012,-0.171,3.892,8.061,10.587,-2.359,-1.16,-1.589,10.495,-1.667,-7.164,31.24,20.767,17.51,14.353,14.055,12.556,13.042,9.967,9.009,13.117,10.635,9.973,15.038,12.917,13.221,14.667,12.313,11.507,12.915,9.041,0.219,0.374,0.474,0.38,0.393,0.239,0.25,0.284,0.49,0.564,0.243,0.306,0.209,0.289,0.348,0.28,0.318,0.206,0.207,0.261,0.256,0.354,0.134,0.302
19645_Video_game_music.wav,0.12,0.151,1.084,0.138,0.107,0.037,0.151,0.017,112.347,2093.623,359.65,2076.011,163.9,2371.729,125.518,2371.729,125.518,16.807,14.172,15.676,15.158,17.176,19.92,62.254,3.431,3.549,3.669,2.533,3.052,3.168,3.463,4765.328,633.762,-75.745,134.039,-43.626,70.491,-37.703,49.922,-27.33,24.09,-6.98,6.519,5.301,-2.837,10.262,-9.255,10.456,-8.056,4.366,-4.268,0.489,1.597,20.916,15.071,11.022,9.579,9.28,9.081,5.854,5.996,6.925,8.561,7.865,7.842,6.941,6.115,5.303,5.747,5.464,6.338,6.931,7.003,0.461,0.44,0.503,0.444,0.458,0.563,0.592,0.647,0.507,0.513,0.474,0.43,0.251,0.238,0.263,0.266,0.21,0.249,0.248,0.303,0.24,0.238,0.256,0.21
26240_Theme_music.wav,0.04,0.055,1.465,1.407,0.096,0.051,0.049,0.025,129.199,2667.568,881.87,2839.465,469.065,3332.081,327.716,3332.081,327.716,24.911,14.535,16.069,15.194,16.307,15.479,30.493,4.976,4.251,4.689,3.177,2.76,2.156,1.874,6063.138,1914.133,-201.106,77.392,12.345,22.757,10.205,13.304,3.768,9.768,-0.163,4.605,-3.099,6.539,-2.507,3.942,-3.602,6.238,-0.573,6.956,-0.076,4.115,73.2,32.255,16.913,14.183,12.281,9.226,7.327,8.698,8.904,9.271,7.075,7.019,7.148,6.465,4.961,5.054,5.507,5.115,4.481,4.598,0.526,0.483,0.541,0.52,0.437,0.456,0.424,0.444,0.566,0.558,0.548,0.545,0.293,0.262,0.297,0.296,0.284,0.297,0.258,0.254,0.311,0.287,0.3,0.292
25714_Lullaby.wav,0.004,0.005,0.892,0.272,0.072,0.074,0.004,0.003,135.999,1168.551,163.045,2245.355,166.909,3062.528,155.412,3062.528,155.412,17.125,22.099,18.994,14.476,15.674,16.14,29.06,5.166,7.255,5.554,2.319,2.166,2.325,2.556,2751.714,647.887,-528.128,67.008,-8.03,13.488,-6.465,-5.89,-11.619,-15.249,-15.896,-14.609,-12.704,-8.231,-14.385,-7.055,-16.056,-11.749,-8.166,-6.444,-13.934,-5.037,22.059,10.494,9.716,10.314,6.066,10.448,7.12,8.349,6.579,8.38,4.963,7.669,5.958,4.448,4.852,5.717,4.725,6.066,6.237,6.282,0.616,0.388,0.347,0.185,0.222,0.15,0.16,0.202,0.156,0.146,0.167,0.376,0.435,0.286,0.418,0.252,0.358,0.243,0.265,0.329,0.262,0.267,0.277,0.312
11779_Jingle.wav,0.128,0.169,1.445,1.043,0.143,0.055,0.164,0.043,89.103,2489.406,684.657,2332.299,380.951,2787.752,328.392,2787.752,328.392,16.451,13.044,16.964,16.326,17.156,18.971,48.748,4.775,3.7,3.75,2.543,2.473,3.689,8.989,5034.383,1282.087,-38.585,87.805,-18.852,32.252,-7.694,15.003,-4.289,8.71,-7.731,4.546,-8.732,2.85,-9.052,2.558,-2.248,1.164,-4.407,3.321,-6.453,2.528,34.594,26.048,23.729,16.954,16.797,12.988,12.627,8.789,9.65,9.547,8.106,8.14,7.295,6.751,6.817,7.185,6.573,6.496,6.388,6.64,0.52,0.371,0.278,0.285,0.416,0.624,0.401,0.377,0.378,0.554,0.474,0.4,0.301,0.228,0.202,0.204,0.215,0.311,0.221,0.288,0.25,0.314,0.294,0.246
15789_Dance_music.wav,0.185,0.248,1.371,0.943,0.146,0.063,0.235,0.08,112.347,3020.858,663.139,2918.398,275.392,3366.386,189.089,3366.386,189.089,16.766,12.526,16.301,16.366,16.285,16.344,29.763,4.985,3.755,4.121,3.072,2.472,1.981,1.971,6620.043,1198.399,2.87,71.148,3.028,8.823,-5.514,3.003,-1.111,4.165,4.305,6.46,-1.671,5.294,-2.887,-1.269,-3.293,0.404,-5.803,9.485,0.602,4.069,40.267,17.861,13.58,10.746,11.474,9.928,10.031,7.63,9.104,8.19,7.576,7.032,6.737,6.72,6.379,6.992,6.891,7.523,8.044,7.721,0.487,0.469,0.478,0.412,0.364,0.532,0.619,0.58,0.426,0.448,0.515,0.431,0.309,0.256,0.282,0.256,0.217,0.285,0.282,0.284,0.263,0.276,0.303,0.27
18116_Background_music.wav,0.085,0.125,1.763,2.487,0.108,0.05,0.105,0.068,112.347,1886.97,497.497,1990.249,281.395,2489.514,227.221,2489.514,227.221,25.864,17.781,19.626,21.643,22.495,21.964,37.188,5.869,4.27,4.689,3.649,4.016,3.208,4.346,3896.837,1080.267,-181.861,106.349,-20.417,40.309,-11.962,15.366,-1.548,9.019,-18.635,-14.029,-19.974,2.503,0.691,-8.086,-7.418,-12.575,-7.034,-6.016,2.199,5.662,85.517,23.424,12.485,12.904,8.776,13.217,10.855,9.058,11.453,9.692,14.699,8.594,11.578,8.31,7.52,7.145,7.194,8.678,11.351,10.089,0.368,0.241,0.218,0.25,0.313,0.525,0.373,0.308,0.188,0.182,0.21,0.151,0.405,0.263,0.242,0.286,0.27,0.361,0.308,0.329,0.231,0.182,0.251,0.142
1404_Jingle.wav,0.04,0.059,2.19,3.982,0.109,0.066,0.051,0.031,161.499,2104.378,714.681,2167.686,408.069,2681.87,375.596,2681.87,375.596,16.517,13.658,16.967,16.649,16.275,17.241,32.521,4.15,3.815,4.394,3.619,2.736,2.14,3.088,4317.809,1320.655,-196.395,96.35,-21.818,35.693,-3.352,13.584,2.595,4.489,1.19,3.767,-2.998,7.512,1.197,6.149,-2.556,1.635,-0.972,3.744,-1.904,1.741,91.574,30.741,18.345,13.836,10.774,11.488,10.661,11.387,9.512,8.158,7.407,6.588,5.761,6.189,6.729,6.388,6.699,6.359,6.799,6.566,0.53,0.503,0.47,0.384,0.432,0.392,0.339,0.385,0.387,0.5,0.482,0.455,0.337,0.286,0.301,0.266,0.303,0.291,0.267,0.266,0.259,0.329,0.288,0.277
12823_Christmas_music.wav,0.147,0.187,1.234,0.456,0.072,0.017,0.183,0.04,172.266,1596.616,337.807,1972.009,298.596,2646.63,263.857,2646.63,263.857,22.84,15.934,20.941,21.752,21.129,19.273,32.127,4.861,3.939,4.36,4,3.467,2.635,2.392,3193.593,950.955,-84.302,127.233,-9.362,18.041,-10.443,2.575,-7.453,-1.617,-13.23,-0.269,-7.249,-9.144,-9.516,6.807,3.421,6.34,-11.766,-2.923,-6.037,-1.681,36.912,17.671,15.586,13.096,14.181,9.211,7.708,7.304,9.173,9.471,9.491,6.962,9.521,8.999,8.608,8.958,7.114,6.971,7.332,8.589,0.42,0.331,0.189,0.518,0.498,0.256,0.333,0.308,0.441,0.302,0.347,0.511,0.312,0.328,0.164,0.314,0.311,0.22,0.315,0.216,0.288,0.267,0.268,0.328
21190_Christmas_music.wav,0.087,0.132,2.279,4.263,0.13,0.037,0.116,0.062,129.199,2423.581,486.324,2165.422,316.189,2591.741,282.727,2591.741,282.727,17.798,17.469,21.844,21.962,22.575,21.183,37.735,4.89,4.227,4.61,4.755,4.231,4.685,5.208,4793.356,969.229,-132.776,75.274,-33.872,31.047,-14.234,23.912,0.066,9.738,-8.167,11.935,2.204,5.451,-2.049,-0.465,-0.868,-4.836,-5.692,-3.022,-7.526,-4.047,55.613,22.826,23.314,17.925,13.866,16.001,12.921,12.041,11.82,13.773,11.451,10.412,10.951,9.486,8.459,8.586,8.538,7.698,8.245,10.512,0.327,0.518,0.394,0.321,0.373,0.316,0.337,0.262,0.355,0.345,0.252,0.281,0.294,0.364,0.311,0.318,0.332,0.274,0.342,0.267,0.271,0.326,0.242,0.289
1158_Video_game_music.wav,0.134,0.166,0.787,-0.329,0.096,0.025,0.164,0.021,107.666,2518.521,487.693,2663.975,278.259,3159.194,208.822,3159.194,208.822,18.543,12.809,15.732,19.717,15.467,15.822,32.953,4.7,3.59,4.498,4.544,2.364,1.644,1.758,5645.23,1088.128,-56.529,76.965,-0.961,24.224,-1.122,14.093,11.356,21.816,7.568,10.521,-2.816,3.356,-1.792,8.743,-2.044,4.934,-2.216,1.83,-3.056,6.125,24.444,17.155,12.239,10.461,9.576,9.686,11.752,9.396,10.311,12.264,12.105,8.912,8.241,9.729,8.715,6.97,9.19,9.524,6.716,7.259,0.454,0.27,0.26,0.313,0.38,0.453,0.361,0.283,0.298,0.323,0.372,0.49,0.351,0.21,0.252,0.27,0.285,0.344,0.278,0.218,0.28,0.293,0.287,0.37
10451_Video_game_music.wav,0.033,0.061,3.922,21.782,0.197,0.09,0.044,0.043,129.199,2769.683,1363.44,2139.139,633.33,2520.252,608.345,2520.252,608.345,18.156,11.883,19.045,18.288,18.513,17.973,37.608,5.288,3.717,3.971,2.886,4.19,3.174,7.821,5211.583,2297.111,-258.259,31.105,-70.344,-25.607,-45.364,-18.865,-16.28,-7.063,-10.1,3.813,0.567,5.325,2.282,6.796,-6.207,-8.716,-10.933,1.133,-4.079,-3.52,171.456,38.154,23.678,16.681,25.039,17.535,15.673,6.858,9.612,5.612,7.738,7.139,7.616,5.833,6.121,6.283,7.97,6.435,4.422,3.663,0.24,0.44,0.919,0.41,0.34,0.42,0.227,0.308,0.232,0.35,0.253,0.153,0.201,0.233,0.185,0.164,0.267,0.29,0.134,0.196,0.133,0.26,0.16,0.094
18605_Background_music.wav,0.066,0.104,2.734,6.974,0.072,0.085,0.082,0.063,103.359,1645.707,1481.921,1794.249,1028.497,2308.69,989.077,2308.69,989.077,17.633,13.55,16.962,18.044,18.924,19.438,35.063,4.824,4.171,4.493,4.44,4.957,4.935,5.485,3393.668,2930.314,-260.791,112.956,18.761,26.214,14.829,14.97,8.562,10.985,3.294,7.176,5.789,8.782,2.814,3.531,1.021,5.884,0.199,2.671,2.339,1.89,100.9,59.063,38.26,25.982,21.091,19.191,13.414,12.707,16.726,11.787,10.537,12.427,9.862,8.194,8.551,7.966,7.455,7.126,6.355,6.797,0.5,0.483,0.607,0.509,0.535,0.537,0.505,0.536,0.575,0.539,0.517,0.577,0.287,0.271,0.315,0.232,0.28,0.29,0.274,0.27,0.294,0.296,0.278,0.312
16278_Christmas_music.wav,0.155,0.219,1.613,1.821,0.071,0.097,0.191,0.107,161.499,1667.568,1187.173,2029.919,544.214,2719.616,448.318,2719.616,448.318,24.957,21.834,22.122,21.965,18.849,17.949,32.295,6.696,4.817,4.613,5.432,3.66,3.691,3.452,3202.231,2176.488,-177.638,110.904,18.265,24.274,-8.191,0.898,-8.269,1.841,-14.539,-3.923,-13.244,-12.441,-13.689,-8.408,-13.65,-10.772,-9.987,-3.686,-8.872,2.702,90.316,43.8,24.506,23.641,19.368,13.192,15.151,12.991,11.225,12.914,10.459,7.913,11.644,8.64,8.26,8.54,7.569,9.255,10.567,10.601,0.173,0.265,0.462,0.239,0.197,0.158,0.247,0.213,0.231,0.349,0.298,0.286,0.204,0.249,0.418,0.208,0.295,0.19,0.292,0.249,0.266,0.369,0.305,0.344
20918_Video_game_music.wav,0.063,0.091,1.962,3.045,0.099,0.044,0.082,0.039,129.199,1914.644,590.91,2240.947,365.17,2800.191,313.389,2800.191,313.389,20.79,17.738,22.62,24.294,22.254,23.308,40.804,6.202,5.063,5.381,4.666,4.219,4.187,3.729,4205.638,1318.066,-212.405,96.943,0.001,36.514,-5.876,12.09,-5.502,-0.776,-9.866,8.947,-1.444,1.531,-3.04,0.229,-4.721,6.957,-10.842,-0.11,-7.377,5.629,79.873,30.408,18.067,14.11,11.372,9.906,10.722,10.491,10.539,10.547,9.336,11.376,12.845,12.77,12.656,9.124,8.303,9.034,9.09,11.13,0.228,0.269,0.472,0.279,0.314,0.209,0.416,0.461,0.32,0.38,0.249,0.337,0.223,0.238,0.375,0.206,0.314,0.199,0.327,0.326,0.253,0.361,0.223,0.344
1073_Video_game_music.wav,0.07,0.097,1.889,2.354,0.055,0.022,0.089,0.039,143.555,1158.29,395.586,1288.46,316.256,1581.463,280.162,1581.463,280.162,16.997,16.82,20.53,20.889,17.711,36.442,40.409,3.504,5.733,5.137,4.622,4.979,5.16,8.771,2605.269,988.762,-236.973,159.448,-42.373,60.892,-2.67,4.979,13.124,-15.083,11.877,-0.447,10.735,8.597,-7.264,-0.262,-7.305,2.018,-1.235,-0.212,7.912,8.623,60.668,25.31,19.74,31.554,14.342,9.381,12.822,9.12,8.201,8.65,11.426,9.728,7.39,8.002,9.703,7.606,7.961,9.37,12.767,12.124,0.242,0.262,0.227,0.194,0.29,0.407,0.824,0.535,0.338,0.361,0.331,0.303,0.24,0.228,0.224,0.19,0.251,0.235,0.262,0.301,0.246,0.322,0.288,0.288
5758_Wedding_music.wav,0.155,0.191,0.788,-0.341,0.065,0.025,0.189,0.024,129.199,1688.743,434.567,2169.141,360.51,2912.801,301.686,2912.801,301.686,19.482,17.477,22.104,19.982,21.541,22.527,33.657,5.553,4.652,4.355,2.949,3.094,3.605,5.034,3333.345,1311.552,-93.733,117.868,-6.167,-6.128,-13.386,-10.162,-17.15,-14.265,-17.92,-13.495,-15.239,-5.938,-3.921,2.422,-4.871,2.243,-3.493,1.897,1.455,7.63,37.829,17.846,11.479,8.436,9.023,9.349,6.643,6.951,7.298,5.915,6.774,6.684,6.213,6.765,5.998,7.278,9.239,7.224,6.789,6.52,0.25,0.322,0.103,0.105,0.127,0.155,0.158,0.499,0.401,0.209,0.364,0.185,0.302,0.353,0.111,0.172,0.2,0.248,0.132,0.355,0.34,0.186,0.383,0.196
22592_Christmas_music.wav,0.127,0.162,1.32,0.627,0.148,0.087,0.158,0.039,135.999,3133.403,1017.028,3007.452,384.211,3431.05,278.346,3431.05,278.346,21.424,19.039,23.312,23.22,24.242,21.842,34.053,4.349,4.262,4.452,4.64,3.898,4.043,4.439,6906.539,1662.547,-78.712,66.316,36.662,27.331,-7.581,3.658,12.483,7.871,-7.132,9.581,-0.854,4.953,1.192,6.757,-7.592,9.665,-2.606,6.611,-0.931,3.704,40.545,28.398,14.351,14.972,16.505,13.939,12.986,9.665,10.039,7.896,9.273,7.54,9.232,7.004,7.22,8.883,8.871,5.97,5.738,6.375,0.252,0.622,0.251,0.191,0.175,0.313,0.525,0.275,0.307,0.251,0.335,0.222,0.206,0.373,0.183,0.226,0.166,0.241,0.343,0.192,0.255,0.269,0.333,0.271
3043_Video_game_music.wav,0.022,0.032,2.021,3.27,0.071,0.019,0.03,0.012,129.199,1671.493,355.06,1781.729,203.574,2324.433,212.638,2324.433,212.638,20.361,18.998,26.59,27.378,32.611,36.351,43.546,6.589,5.643,5.654,5.034,7.475,9.03,6.954,3219.239,632.954,-321.495,97.946,-22.952,26.457,-2.184,10.897,-3.998,6.834,-13.833,3.39,-5.832,2.081,-2.132,6.307,-0.021,8.447,0.304,-3.714,-9.215,-3.345,63.298,26.238,15.136,12.084,10.838,9.125,9.46,10.359,10.751,9.613,12.142,13.521,10.832,19.092,14.396,14.206,18.132,16.31,15.38,14.686,0.185,0.332,0.137,0.172,0.34,0.175,0.295,0.127,0.268,0.417,0.229,0.458,0.115,0.373,0.148,0.145,0.339,0.131,0.297,0.118,0.257,0.416,0.155,0.427
4156_Theme_music.wav,0.185,0.235,1.165,0.307,0.125,0.034,0.233,0.035,117.454,2559.398,536.849,2571.471,317.94,3031.489,239.326,3031.489,239.326,17.977,12.815,16.649,18.143,18.799,16.929,45.13,4.901,3.871,3.697,2.794,2.631,3.031,9.448,5660.273,1226.217,9.35,91.361,-7.695,18.201,-10.471,14.439,-6.823,13.196,-4.783,10.365,-9.318,6.338,-6.624,7.358,-4.067,6.957,-5.678,5.141,-7.645,5.513,22.593,23.876,9.941,7.403,9.626,5.831,7.776,5.294,6.416,5.874,6.5,5.439,5.835,6.753,6.88,5.444,4.745,4.504,5.271,4.634,0.513,0.393,0.31,0.397,0.371,0.642,0.431,0.536,0.423,0.286,0.488,0.306,0.26,0.198,0.228,0.252,0.194,0.34,0.203,0.312,0.261,0.161,0.295,0.157
7370_Dance_music.wav,0.19,0.243,1.3,0.514,0.089,0.048,0.233,0.07,129.199,2636.768,738.746,2730.893,398.295,3260.77,312.271,3260.77,312.271,24.295,18.585,20.196,19.991,20.408,20.157,32.75,5.532,5.262,5.175,4.838,4.271,4.189,4.83,5684.368,1561.684,-69.382,65.306,-6.536,26.237,14.914,1.657,5.904,6.219,-1.16,18.99,-1.029,7.552,0.85,3.419,-0.201,5.901,1.092,3.9,-4.313,-0.132,43.759,21.119,23.406,17.9,11.355,14.662,9.797,10.03,8.576,11.899,8.141,7.501,7.097,6.524,6.625,6.794,6.307,6.282,6.651,6.119,0.453,0.68,0.349,0.278,0.234,0.261,0.22,0.327,0.66,0.398,0.371,0.407,0.311,0.341,0.272,0.279,0.241,0.248,0.21,0.217,0.339,0.28,0.301,0.315
373_Background_music.wav,0.127,0.161,1.067,0.136,0.043,0.014,0.159,0.026,103.359,1049.043,435.565,1440.432,529.056,2110.127,518.089,2110.127,518.089,25.877,13.618,16.873,17.714,16.911,15.971,31.98,4.631,3.983,4.21,3.807,3.243,1.81,1.796,2042.969,1181.164,-154.935,172.962,-1.015,23.58,-11.438,0.72,-11.563,-4.933,-6.594,-4.694,-4.872,-5.215,-7.244,-4.777,-8.945,-6.966,-8.622,-2.981,-6.362,-1.734,76.042,43.171,13.916,13.372,5.689,5.687,5.316,5.421,4.554,4.49,4.783,4.205,4.852,4.064,4.134,3.738,3.908,3.489,3.599,5.694,0.408,0.265,0.194,0.229,0.362,0.757,0.421,0.346,0.388,0.362,0.329,0.319,0.307,0.214,0.197,0.223,0.208,0.339,0.188,0.296,0.32,0.274,0.286,0.261
